polaridad,subjetividad,sentimiento,word_count
-0.6249,0.7666666666666666,neg,12
0.9589,0.6083333333333334,pos,23
0.0,0.4,neu,7
-0.3182,0.5,neu,10
-0.5719,0.0,neg,8
0.1779,0.0,neu,7
-0.9022,0.48333333333333334,neg,14
0.7184,0.8,pos,10
0.5267,0.69375,pos,21
-0.2732,0.0,neu,11
-0.4404,0.0,neu,4
0.8032,0.7000000000000001,pos,18
0.8833,0.6,pos,27
-0.9382,0.5,neg,24
0.2263,0.5416666666666667,neu,13
-0.9337,0.6888888888888888,neg,19
-0.802,0.8500000000000001,neg,13
-0.5574,0.35000000000000003,neg,20
-0.7184,0.0,neg,3
-0.4404,0.0,neu,2
0.8481,0.6690476190476191,pos,21
0.4404,0.7,neu,5
0.0,0.0,neu,2
0.0,0.9,neu,2
-0.5267,0.3833333333333333,neg,26
-0.9643,0.95,neg,23
0.4939,0.28863636363636364,neu,18
-0.8565,0.3880952380952381,neg,19
-0.5423,0.42857142857142855,neg,11
-0.5106,0.25,neg,17
-0.5106,0.0,neg,2
-0.5423,0.6666666666666666,neg,6
-0.5106,0.5,neg,7
0.3818,0.725,neu,17
-0.2023,0.0,neu,8
-0.1531,0.3833333333333333,neu,13
-0.5994,0.225,neg,23
-0.9001,0.4166666666666667,neg,12
-0.886,0.6222222222222222,neg,13
0.0,0.0,neu,2
-0.296,0.9,neu,21
0.4019,0.8888888888888888,neu,6
-0.1027,0.5666666666666667,neu,14
-0.5106,0.0,neg,3
-0.1695,0.2,neu,5
-0.8074,0.43333333333333335,neg,18
0.7003,0.35,pos,21
-0.0516,0.37333333333333335,neu,28
-0.2732,0.8500000000000001,neu,21
0.25,0.0,neu,12
-0.7574,0.8,neg,12
-0.4404,0.5,neu,7
-0.5106,0.0,neg,5
-0.4939,0.375,neu,9
0.2732,0.3,neu,14
-0.9001,0.6875,neg,22
-0.9081,0.7,neg,19
-0.8395,1.0,neg,18
0.6705,0.49722222222222223,pos,25
0.5106,0.5499999999999999,pos,14
-0.1531,0.55,neu,9
0.0,0.1,neu,5
0.9231,0.6000000000000001,pos,14
-0.1531,0.27777777777777773,neu,29
0.3818,0.5888888888888889,neu,12
0.68,0.3,pos,20
0.0,0.55,neu,3
-0.8074,0.21428571428571427,neg,15
0.0377,0.65,neu,25
-0.0516,0.4772727272727273,neu,8
-0.4404,0.0,neu,3
-0.2263,0.5875,neu,22
-0.875,0.575,neg,23
0.0,0.7,neu,11
-0.6124,0.9,neg,20
-0.4019,0.7444444444444445,neu,7
0.0,0.9,neu,10
-0.4767,0.7165909090909091,neu,23
0.1901,0.6,neu,17
-0.5267,0.5740740740740741,neg,21
-0.1027,0.5357142857142857,neu,18
0.0,0.9,neu,5
0.6369,0.2,pos,12
-0.0772,0.5,neu,20
-0.9462,1.0,neg,21
0.25,0.0,neu,8
0.4215,0.6577777777777778,neu,15
-0.1779,0.7833333333333333,neu,9
-0.9231,0.06666666666666667,neg,23
0.875,0.4833333333333334,pos,7
0.0296,0.34722222222222215,neu,24
-0.5106,0.0,neg,2
-0.8726,0.8280000000000001,neg,24
0.4404,0.5,neu,4
0.0,0.0,neu,4
-0.5994,0.4,neg,14
-0.1531,0.5,neu,8
-0.1027,0.30000000000000004,neu,8
-0.5106,0.375,neg,8
-0.7184,0.5178571428571428,neg,10
-0.7096,1.0,neg,3
-0.2201,0.55,neu,18
-0.8767,0.6,neg,23
-0.4404,0.6722222222222222,neu,24
-0.6369,0.25,neg,16
-0.5719,0.0,neg,4
-0.7845,0.5452380952380952,neg,23
0.7585,0.6141666666666667,pos,29
-0.8074,0.5666666666666667,neg,20
0.34,0.62,neu,29
0.681,0.6499999999999999,pos,9
-0.0772,0.29791666666666666,neu,24
-0.0516,0.4424242424242424,neu,25
-0.5106,0.0,neg,1
0.296,0.5166666666666667,neu,23
0.8271,0.675,pos,21
-0.2732,0.3208333333333333,neu,15
-0.5106,0.0,neg,5
-0.5106,0.65,neg,3
-0.6808,0.0,neg,14
-0.0516,0.5833333333333334,neu,10
-0.1027,0.3466666666666667,neu,13
0.25,0.8888888888888888,neu,4
0.6908,0.7666666666666666,pos,5
-0.0772,1.0,neu,3
0.4588,0.3166666666666667,neu,13
0.0,0.5399999999999999,neu,8
-0.9231,0.27,neg,26
-0.9136,0.0,neg,14
-0.4767,0.4666666666666666,neu,18
0.7717,0.43333333333333335,pos,28
-0.6808,0.31666666666666665,neg,14
0.7003,0.4134199134199134,pos,26
-0.7906,0.0,neg,9
0.4019,0.5,neu,17
0.7817,0.95,pos,12
-0.6908,0.7,neg,16
-0.8979,0.8571428571428571,neg,11
-0.2732,0.8277777777777778,neu,12
0.8885,0.6,pos,18
0.0,0.7178571428571429,neu,8
-0.34,0.5,neu,17
0.1531,0.55,neu,32
0.0772,0.0,neu,3
-0.5106,0.0,neg,4
0.5277,0.46322751322751327,pos,32
0.5574,0.9,pos,13
0.3412,0.0,neu,7
0.5423,0.75,pos,9
-0.7845,0.6,neg,18
0.5423,0.55,pos,24
0.0,0.0,neu,4
0.8652,0.5708333333333333,pos,18
-0.5358,0.5357142857142857,neg,13
-0.25,0.6124999999999999,neu,12
-0.8271,1.0,neg,10
-0.7783,0.3,neg,4
0.0,0.0,neu,7
-0.3182,0.3772727272727273,neu,10
0.6705,0.8,pos,11
-0.4404,0.5,neu,13
-0.128,0.4928571428571428,neu,8
-0.6595,0.23125,neg,21
-0.7783,0.8,neg,15
-0.6705,0.9,neg,6
0.7847,0.4,pos,7
-0.4939,0.575,neu,9
0.7964,0.46666666666666673,pos,11
-0.8176,0.4,neg,6
-0.8176,0.5019047619047619,neg,29
0.7849,0.0,pos,6
-0.7344,0.4875,neg,21
-0.4404,0.525,neu,14
0.0,0.35,neu,12
0.34,0.6,neu,5
-0.4939,0.0,neu,7
0.0,0.5833333333333334,neu,7
-0.5106,0.0,neg,5
0.0258,0.3,neu,19
0.25,0.21428571428571427,neu,21
-0.7003,0.48333333333333334,neg,12
0.0,0.9,neu,4
-0.2263,0.0,neu,11
0.7184,0.7848484848484848,pos,27
0.0,0.9,neu,2
-0.5106,0.625,neg,12
0.1779,0.4,neu,6
-0.6597,0.3958333333333333,neg,18
-0.4404,0.4,neu,10
-0.9201,0.8666666666666667,neg,20
-0.8074,0.9,neg,7
-0.9628,0.9333333333333332,neg,11
0.1027,0.6666666666666666,neu,22
-0.9022,0.4647619047619047,neg,19
-0.6705,0.0,neg,7
-0.886,0.5916666666666667,neg,20
-0.4939,0.1,neu,5
0.128,0.3666666666666667,neu,21
-0.0772,0.7999999999999999,neu,10
0.1027,0.16666666666666666,neu,25
0.7922,0.6,pos,8
-0.765,0.75,neg,21
-0.7184,0.9,neg,8
-0.3612,0.9,neu,4
-0.0258,0.6772727272727272,neu,16
0.7375,0.38,pos,20
-0.7506,0.0,neg,10
0.8316,0.6666666666666666,pos,11
-0.8176,0.5666666666666668,neg,21
-0.6249,0.0,neg,7
-0.4939,0.6666666666666666,neu,9
-0.4404,0.5,neu,6
-0.6566,0.7857142857142857,neg,18
-0.7003,0.125,neg,23
0.25,0.3,neu,4
-0.5106,0.0,neg,2
-0.0258,0.37916666666666665,neu,23
0.5267,0.662962962962963,pos,26
0.3412,0.0,neu,6
0.0,0.0,neu,6
0.0,0.525,neu,13
0.4588,0.0,neu,14
-0.5106,0.0,neg,2
0.0,0.0,neu,5
-0.128,0.0,neu,7
0.4404,0.16874999999999998,neu,29
0.4939,0.5142857142857142,neu,22
-0.2023,0.0,neu,11
0.1779,0.4,neu,9
0.0,0.9,neu,4
0.9169,0.6779999999999999,pos,21
-0.802,0.0,neg,23
0.1027,1.0,neu,6
-0.4767,0.4666666666666666,neu,18
0.0191,0.7,neu,7
-0.3818,0.6625,neu,9
-0.34,0.4888888888888889,neu,8
0.4588,0.8125,neu,18
-0.3612,0.525,neu,24
-0.34,0.0,neu,8
-0.7845,0.1,neg,5
0.2263,0.8407407407407407,neu,8
-0.5859,0.6416666666666666,neg,15
-0.4404,0.0,neu,9
-0.5106,0.2,neg,3
0.0276,0.4388888888888889,neu,13
-0.6808,0.75,neg,9
-0.8176,0.4,neg,8
-0.3612,0.5333333333333333,neu,16
-0.5859,0.0,neg,28
-0.0258,0.0,neu,16
-0.7096,1.0,neg,15
-0.5267,0.725,neg,24
-0.6908,1.0,neg,4
0.0,0.9,neu,9
-0.0516,0.2,neu,9
0.3182,0.3,neu,11
0.7906,0.6000000000000001,pos,12
-0.25,0.9666666666666667,neu,14
0.7527,0.38333333333333336,pos,13
0.5859,0.9,pos,10
-0.6115,0.5416666666666666,neg,12
0.886,0.8214285714285714,pos,21
-0.871,0.7916666666666666,neg,18
-0.1027,0.6,neu,6
-0.34,0.0,neu,7
-0.3612,0.3666666666666667,neu,12
-0.8225,0.0,neg,3
-0.9287,0.1875,neg,11
-0.5574,0.0,neg,6
-0.8658,0.2,neg,14
-0.5414,0.42000000000000004,neg,25
-0.5106,0.0,neg,2
-0.9325,0.6416666666666667,neg,24
-0.9274,0.0,neg,20
-0.8442,0.6836734693877551,neg,25
0.2292,0.638888888888889,neu,13
-0.2732,0.0,neu,7
0.0516,0.6962962962962963,neu,22
-0.1027,0.0,neu,7
-0.0772,0.5625,neu,19
0.5667,0.2,pos,7
0.0,0.0,neu,3
0.1531,0.6772727272727272,neu,16
-0.4404,0.0,neu,3
-0.296,0.9,neu,12
-0.4939,0.0,neu,11
-0.34,0.30000000000000004,neu,6
0.8834,0.6333333333333333,pos,9
-0.2263,0.255,neu,21
-0.3818,0.0,neu,22
-0.4939,1.0,neu,12
-0.8442,0.65,neg,12
0.5574,0.6816666666666668,pos,21
0.9774,0.8583333333333334,pos,15
-0.7269,0.0,neg,3
-0.8442,0.43333333333333335,neg,27
-0.4939,0.21428571428571427,neu,5
-0.9238,0.5895238095238096,neg,23
0.4767,0.6230113636363637,neu,23
0.0,0.0,neu,5
0.6369,0.75,pos,12
0.0,0.45,neu,3
0.0,0.0,neu,4
-0.7506,0.125,neg,9
0.1935,0.56,neu,16
-0.7845,0.25,neg,21
0.0772,0.1,neu,7
-0.7184,0.0,neg,7
-0.9209,0.6888888888888888,neg,16
-0.2263,0.0,neu,12
0.3612,0.45,neu,22
-0.765,0.75,neg,21
0.5423,0.0,pos,22
-0.4939,0.0,neu,5
0.8286,0.6589285714285714,pos,28
-0.4404,0.0,neu,10
-0.8746,0.0,neg,24
-0.9414,0.5,neg,23
-0.9723,0.6958333333333333,neg,15
0.0,0.95,neu,4
-0.8481,0.6428571428571429,neg,26
-0.0516,0.4,neu,19
-0.4404,0.5,neu,4
0.5859,0.6333333333333333,pos,15
-0.4939,0.5178571428571428,neu,6
0.743,0.45,pos,23
-0.8074,0.6666666666666667,neg,25
0.1779,0.3833333333333333,neu,14
-0.4404,0.5357142857142857,neu,11
-0.3182,0.575,neu,7
0.8176,0.7166666666666667,pos,13
0.5423,0.6515151515151515,pos,11
-0.0798,0.5,neu,27
0.34,0.575,neu,6
-0.5106,0.0,neg,5
-0.6249,0.2,neg,13
-0.8126,0.7,neg,4
-0.5859,0.6333333333333334,neg,13
0.0,0.45,neu,6
-0.2263,0.0,neu,5
-0.8625,0.6,neg,16
0.0,0.0,neu,3
0.25,0.6,neu,13
-0.8519,0.84375,neg,8
-0.4019,0.2895833333333333,neu,22
-0.6705,0.0,neg,11
0.0516,0.0,neu,9
-0.5106,0.0,neg,2
0.0,0.0,neu,9
-0.4939,0.0,neu,7
0.7783,0.4472222222222222,pos,21
-0.4404,0.0,neu,5
0.1779,1.0,neu,6
0.0,0.0,neu,2
0.7184,0.5,pos,15
0.0,0.6166666666666667,neu,4
-0.4939,0.3333333333333333,neu,5
-0.872,0.48333333333333334,neg,18
-0.4404,0.0,neu,5
0.0,0.0,neu,14
0.802,0.6166666666666667,pos,26
-0.4939,0.0,neu,4
-0.5849,0.6,neg,11
-0.4404,0.0,neu,10
-0.1531,0.0,neu,20
0.34,0.55,neu,14
0.7784,0.75,pos,12
0.7401,0.5958333333333333,pos,17
-0.7269,0.0,neg,3
-0.3818,0.5190476190476191,neu,24
-0.0478,0.8888888888888888,neu,20
-0.296,0.15555555555555556,neu,24
-0.8768,0.7000000000000001,neg,17
0.6369,0.6399999999999999,pos,10
-0.5859,0.3333333333333333,neg,22
-0.9485,0.5375,neg,20
0.3182,0.95,neu,9
-0.6908,0.0,neg,7
0.3612,0.775,neu,11
0.2551,0.4333333333333333,neu,28
-0.5106,0.0,neg,2
-0.6908,0.0,neg,10
0.7783,0.25,pos,15
-0.1779,0.125,neu,7
0.0,0.9,neu,3
0.8402,0.65,pos,7
-0.4215,0.0,neu,6
-0.4767,0.5142857142857142,neu,22
-0.1779,0.0,neu,20
-0.6591,0.3839285714285714,neg,15
0.0772,0.9,neu,7
0.431,0.75,neu,7
-0.5106,0.0,neg,11
-0.5106,0.0,neg,9
0.7096,0.58,pos,11
-0.1548,0.5833333333333334,neu,4
-0.743,0.3625,neg,26
-0.765,0.3452380952380952,neg,18
-0.2023,0.4,neu,5
0.4019,0.0,neu,4
0.7506,0.5583333333333333,pos,22
-0.4404,0.0,neu,3
-0.7184,0.95,neg,17
-0.4939,0.30000000000000004,neu,9
0.3182,0.5,neu,22
-0.3182,0.0,neu,3
0.2263,0.85,neu,11
0.3612,0.38484848484848483,neu,12
-0.2732,0.0,neu,6
-0.8669,0.37,neg,30
-0.2732,0.55,neu,12
0.9022,0.7861111111111111,pos,20
0.6604,0.6772727272727272,pos,21
0.2263,0.3333333333333333,neu,23
-0.7003,0.8,neg,16
-0.642,0.8,neg,6
-0.7506,0.9,neg,10
0.0,0.5750000000000001,neu,8
-0.7579,0.95,neg,7
-0.7906,0.6772727272727272,neg,13
-0.5994,0.13333333333333333,neg,19
0.7506,0.7857142857142857,pos,13
0.0,0.0,neu,8
-0.9652,0.65,neg,15
-0.4404,0.0,neu,5
0.0258,0.6,neu,16
-0.8176,0.0,neg,3
0.8016,0.7999999999999999,pos,17
0.0516,0.0,neu,9
0.7096,0.6625,pos,21
-0.7783,0.6,neg,10
0.4767,0.5902777777777778,neu,14
-0.4404,0.0,neu,4
0.0,0.0,neu,6
-0.8779,0.5666666666666667,neg,14
0.1531,0.0,neu,8
-0.6597,0.5357142857142857,neg,9
0.2193,0.825,neu,8
0.9021,0.4928571428571429,pos,22
-0.8591,0.4354166666666666,neg,26
0.3182,0.34375,neu,19
-0.4404,0.0,neu,4
-0.4939,0.0,neu,2
-0.6124,0.4839285714285714,neg,19
0.6369,0.4,pos,10
-0.5106,0.5,neg,3
-0.5106,0.0,neg,10
-0.1531,0.5714285714285714,neu,10
-0.4939,0.06666666666666667,neu,11
-0.4404,0.0,neu,6
-0.3612,0.95,neu,16
-0.8779,0.9,neg,16
-0.6124,0.775,neg,6
-0.5367,0.2,neg,5
0.7506,0.3107142857142857,pos,20
0.4023,0.2,neu,9
-0.5106,0.15000000000000002,neg,9
-0.4019,0.6361111111111111,neu,9
0.7717,0.44074074074074077,pos,20
-0.4939,0.43,neu,27
-0.5106,0.0,neg,4
0.743,0.0,pos,5
0.0258,0.0,neu,8
-0.8807,0.3771428571428571,neg,22
0.1531,0.5222222222222223,neu,14
0.1531,0.8333333333333334,neu,11
-0.5267,0.0,neg,16
-0.4404,0.0,neu,9
-0.5106,0.0,neg,6
0.0,0.0,neu,2
-0.6124,0.47980769230769227,neg,29
-0.5574,0.38484848484848483,neg,11
-0.8957,0.1,neg,16
0.7003,0.7000000000000001,pos,24
-0.4939,0.36428571428571427,neu,7
-0.8957,0.7555555555555555,neg,24
-0.7351,0.0,neg,7
-0.5859,0.75,neg,5
0.0,0.5,neu,16
-0.8625,0.26666666666666666,neg,19
-0.4939,0.125,neu,9
-0.5106,0.6000000000000001,neg,15
-0.6887,0.718095238095238,neg,26
0.0,0.0,neu,4
0.8402,0.7124999999999999,pos,15
-0.0516,0.6,neu,9
-0.9414,0.5,neg,24
-0.0772,0.2833333333333333,neu,20
0.1779,0.0,neu,10
0.9051,0.7000000000000001,pos,21
-0.34,0.6,neu,13
-0.4939,0.20000000000000004,neu,13
0.0,0.7,neu,6
-0.5423,0.0,neg,21
0.2263,0.0,neu,14
-0.7717,0.0,neg,5
-0.743,0.65,neg,25
-0.6124,1.0,neg,10
-0.4019,0.5,neu,8
0.3875,0.0,neu,8
-0.6124,0.323015873015873,neg,16
0.6599,0.0,pos,7
0.0,0.3833333333333333,neu,8
0.5719,0.30000000000000004,pos,22
0.6486,0.6016666666666667,pos,15
-0.6824,0.465,neg,29
-0.8191,0.6909090909090909,neg,25
0.0258,0.8666666666666667,neu,16
-0.5106,0.0,neg,3
-0.0516,0.7000000000000001,neu,6
-0.4404,0.0,neu,5
-0.4939,0.0,neu,3
-0.5106,0.0,neg,6
0.2263,0.5070707070707071,neu,26
-0.7096,0.5833333333333334,neg,7
-0.6908,1.0,neg,5
0.5423,0.0,pos,26
-0.2023,0.7977777777777778,neu,25
-0.8176,0.13333333333333333,neg,17
-0.7351,1.0,neg,13
-0.5106,0.0,neg,2
-0.969,0.5222222222222223,neg,14
-0.7156,0.5,neg,14
0.0772,0.39375,neu,5
-0.872,0.7999999999999999,neg,14
-0.3818,0.3333333333333333,neu,15
-0.5994,1.0,neg,10
0.2263,0.6,neu,5
-0.4404,0.0,neu,8
0.3412,0.0,neu,6
-0.4404,0.0,neu,4
-0.4767,0.38,neu,17
-0.4019,0.45,neu,16
-0.296,0.0,neu,6
0.0,0.0,neu,7
0.0,0.0,neu,2
0.3818,0.36666666666666664,neu,16
-0.8658,0.5222222222222221,neg,13
-0.8074,0.7833333333333333,neg,7
0.7269,0.7119047619047619,pos,14
0.4215,0.5900000000000001,neu,14
-0.9081,0.7,neg,19
-0.7845,0.0,neg,8
-0.5106,0.0,neg,2
-0.0516,0.5,neu,8
-0.9821,0.7562500000000001,neg,26
-0.4927,0.5,neu,13
-0.6893,0.55,neg,17
0.0,0.0,neu,7
-0.25,0.25,neu,8
-0.9042,0.5589285714285714,neg,8
-0.4404,0.475,neu,8
-0.2732,1.0,neu,9
-0.5859,0.0,neg,5
0.765,0.75,pos,8
-0.296,0.0,neu,7
-0.9136,0.6854166666666667,neg,28
-0.4767,0.0,neu,15
-0.5106,0.0,neg,2
-0.7269,0.6,neg,13
-0.5106,0.25,neg,16
-0.4588,0.05,neu,9
-0.5106,0.3333333333333333,neg,5
0.25,0.7,neu,10
-0.7506,0.0,neg,15
-0.8779,0.9,neg,22
-0.2732,0.4,neu,10
-0.4404,0.3,neu,12
-0.7906,0.446875,neg,12
0.9186,0.5011363636363636,pos,25
-0.7783,0.5333333333333333,neg,8
-0.5106,0.2,neg,17
0.0828,0.6,neu,7
-0.3031,0.75,neu,23
0.6705,0.08333333333333333,pos,20
-0.8074,0.6666666666666666,neg,6
0.0,0.9,neu,2
-0.0946,1.0,neu,15
0.0258,0.0,neu,3
-0.5106,0.0,neg,2
-0.9081,0.5267857142857143,neg,24
0.3818,0.3,neu,7
-0.4404,0.0,neu,4
-0.5994,0.65,neg,8
0.818,0.6061868686868687,pos,18
-0.9623,0.6199999999999999,neg,16
-0.4588,0.4,neu,17
0.2263,0.0,neu,13
-0.5423,0.0,neg,12
-0.6486,0.625,neg,20
0.0,0.9,neu,2
0.5106,0.6041666666666667,pos,17
-0.6597,0.0,neg,7
0.7783,0.4962962962962963,pos,28
-0.7717,0.30000000000000004,neg,16
-0.296,0.0,neu,4
-0.8074,0.6771428571428572,neg,25
-0.8074,0.65,neg,8
0.1531,0.0,neu,4
-0.5859,0.0,neg,6
-0.1531,0.0,neu,5
-0.8176,0.44999999999999996,neg,14
0.4767,0.9,neu,5
-0.6012,0.4726190476190476,neg,22
-0.128,0.5714285714285714,neu,10
-0.9623,0.375,neg,26
0.5859,0.875,pos,25
-0.34,0.0,neu,4
-0.3182,0.7,neu,17
0.91,0.8375,pos,19
-0.4404,0.2,neu,6
-0.4939,0.7166666666666667,neu,25
0.5423,0.05,pos,22
-0.0516,0.0,neu,6
0.6249,1.0,pos,7
0.25,0.6222222222222222,neu,20
-0.5994,0.55,neg,14
0.2263,0.0,neu,19
0.0772,0.5962962962962962,neu,15
-0.1027,0.1,neu,8
0.34,0.30606060606060603,neu,24
-0.5106,0.0,neg,11
-0.6486,0.7625,neg,8
0.9682,0.6,pos,27
-0.2732,0.9,neu,14
0.1027,0.0,neu,13
-0.1027,0.26999999999999996,neu,12
0.1027,1.0,neu,4
-0.4404,0.0,neu,3
-0.4404,0.0,neu,7
-0.5106,0.8500000000000001,neg,8
0.3182,0.55,neu,5
-0.2732,0.0,neu,4
-0.5859,0.0,neg,4
0.5267,0.6427083333333334,pos,24
-0.1027,0.5366666666666667,neu,22
0.1027,0.4839285714285715,neu,17
-0.8176,0.0,neg,9
0.3412,0.08333333333333333,neu,26
-0.4939,0.0,neu,3
0.2263,0.75,neu,12
-0.6808,0.0,neg,4
-0.2732,0.5,neu,12
-0.4767,0.3,neu,20
0.0,0.0,neu,3
0.3818,0.75,neu,18
-0.5106,0.0,neg,8
0.4588,0.5,neu,21
-0.1779,0.54,neu,25
-0.7003,0.5938095238095238,neg,22
-0.6808,0.13888888888888887,neg,23
0.8807,0.7175,pos,19
-0.1531,0.0,neu,9
0.5423,0.55,pos,11
0.8979,0.8125,pos,12
-0.2585,0.7964285714285714,neu,14
-0.4939,0.0,neu,5
0.3412,0.0,neu,4
-0.6486,0.2111111111111111,neg,15
0.2263,0.06666666666666667,neu,16
-0.4939,0.45,neu,15
-0.4939,0.0,neu,2
-0.4404,0.4,neu,12
-0.4939,0.0,neu,6
0.5574,0.6,pos,4
0.7351,0.6000000000000001,pos,7
-0.5106,0.0,neg,3
-0.9081,0.7,neg,19
-0.8555,0.30000000000000004,neg,15
-0.9786,0.3125,neg,28
-0.2023,0.5333333333333333,neu,24
-0.9432,0.6333333333333334,neg,14
-0.891,0.8,neg,10
-0.1027,0.5166666666666666,neu,8
-0.6705,0.4633333333333334,neg,15
-0.6293,0.725,neg,24
-0.7506,0.30000000000000004,neg,13
-0.0258,0.25,neu,11
-0.5106,0.0,neg,5
0.7783,0.5,pos,19
-0.5106,0.5357142857142857,neg,7
0.0,1.0,neu,17
-0.5267,0.3633333333333333,neg,15
0.4404,0.6000000000000001,neu,8
0.1027,0.65,neu,16
-0.5106,0.0,neg,5
-0.34,0.2,neu,15
0.9073,0.875,pos,15
0.9201,0.5750000000000001,pos,22
0.0,0.0,neu,3
-0.128,0.3666666666666667,neu,17
0.4614,0.5,neu,7
-0.5106,0.0,neg,2
0.2263,0.8333333333333334,neu,14
0.6283,0.41190476190476194,pos,20
-0.5106,0.0,neg,10
-0.7003,0.5377777777777778,neg,24
0.128,0.6499999999999999,neu,18
0.3182,0.5,neu,21
-0.7579,1.0,neg,8
-0.4939,0.0,neu,7
0.4767,0.0,neu,10
0.7832,0.7811507936507937,pos,8
-0.1531,0.0,neu,14
0.5583,0.0,pos,18
-0.7184,0.7,neg,12
-0.5574,0.5,neg,7
-0.907,0.5597222222222222,neg,28
-0.2023,0.1,neu,19
-0.8555,0.15833333333333333,neg,19
-0.7003,0.0,neg,11
-0.9366,0.39166666666666666,neg,25
-0.1531,0.0,neu,10
0.4939,0.95,neu,8
-0.4404,0.0,neu,5
-0.0772,0.9,neu,19
0.0,0.0,neu,4
-0.6705,0.0,neg,4
-0.0258,0.7,neu,10
0.7479,0.0,pos,12
0.8957,0.8666666666666667,pos,15
-0.6369,0.6178571428571429,neg,10
0.0,0.5,neu,5
0.4767,0.5,neu,21
-0.4404,0.0,neu,7
-0.7906,0.8,neg,22
0.0,0.9,neu,5
0.0,0.9,neu,3
