polaridad,subjetividad,sentimiento,word_count
0.0,0.5,neu,11
-0.6697,0.5,neg,20
0.4961,0.72875,neu,23
-0.1531,0.0,neu,7
0.128,0.3,neu,14
0.5994,0.458531746031746,pos,17
-0.1461,0.5333333333333333,neu,24
-0.4404,0.0,neu,5
-0.0258,1.0,neu,8
0.5994,0.5666666666666668,pos,22
0.5859,0.6484848484848484,pos,27
-0.4588,0.1625,neu,20
-0.4404,0.4,neu,15
-0.7717,0.0,neg,7
0.0,0.9,neu,7
-0.8176,0.44999999999999996,neg,11
0.7064,0.31805555555555554,pos,16
-0.4404,0.0,neu,6
0.7269,0.7,pos,12
-0.743,0.7708333333333333,neg,18
-0.34,0.0,neu,5
-0.4939,0.19166666666666665,neu,17
-0.6369,0.23461538461538461,neg,11
-0.4019,0.0,neu,7
0.3612,0.7999999999999999,neu,15
-0.5106,0.0,neg,2
0.8807,0.6236111111111111,pos,12
-0.7269,0.7708333333333333,neg,15
-0.1027,0.7119047619047619,neu,15
-0.8176,0.0,neg,18
-0.2263,0.0,neu,6
-0.5994,0.3333333333333333,neg,19
-0.5574,0.9,neg,11
-0.2023,0.4,neu,7
-0.6908,0.0,neg,11
0.3102,0.42714285714285716,neu,21
-0.9042,0.45,neg,7
-0.5106,0.0,neg,3
0.1531,0.9,neu,5
0.0679,0.49863636363636366,neu,22
-0.765,0.0,neg,16
-0.8834,0.5,neg,21
-0.4404,0.0,neu,5
-0.7506,1.0,neg,4
-0.2023,0.0,neu,20
-0.8779,0.65,neg,27
-0.7096,0.0,neg,9
0.1139,0.5740740740740741,neu,8
-0.4404,0.4,neu,4
-0.7964,0.25476190476190474,neg,20
-0.2732,0.0,neu,11
-0.4939,0.6166666666666667,neu,17
0.9325,1.0,pos,18
0.3107,0.675,neu,23
-0.7003,0.0,neg,8
-0.2263,0.7,neu,16
-0.2023,0.8,neu,7
-0.8225,0.06666666666666667,neg,21
-0.6124,0.0,neg,7
0.4404,0.9,neu,5
-0.0772,0.3333333333333333,neu,18
-0.9274,0.0,neg,17
0.7269,0.41111111111111115,pos,23
0.0,0.5272727272727273,neu,9
-0.4404,0.0,neu,2
-0.2263,0.0,neu,11
-0.4939,0.0,neu,4
-0.5106,0.0,neg,2
0.5423,0.8,pos,11
-0.4939,0.0,neu,3
-0.743,0.39166666666666666,neg,21
0.3412,0.0,neu,2
0.0,0.0,neu,6
0.0,0.0,neu,15
-0.5106,0.0,neg,3
0.7748,0.6553571428571427,pos,18
-0.4767,0.6785714285714285,neu,10
0.6249,0.6,pos,20
0.2023,0.7,neu,5
-0.4215,0.2,neu,9
0.0,0.9,neu,3
-0.4767,0.0,neu,19
-0.9337,0.3625,neg,21
0.5423,0.8,pos,9
-0.9001,1.0,neg,27
-0.5106,0.0,neg,33
-0.7783,0.4583333333333333,neg,17
-0.1531,0.6444444444444445,neu,22
-0.34,0.4666666666666666,neu,14
0.1027,0.6,neu,19
0.0516,0.0,neu,9
-0.8834,0.45,neg,24
-0.3818,0.4,neu,10
0.6124,0.6416666666666666,pos,22
-0.3818,0.0,neu,21
-0.0258,0.8,neu,10
-0.1779,0.6666666666666666,neu,3
-0.8402,0.7333333333333334,neg,22
-0.1531,0.7999999999999999,neu,11
-0.6249,0.0,neg,10
0.7299,0.25,pos,10
-0.1082,0.45,neu,12
-0.2263,0.7,neu,10
-0.5574,0.0,neg,4
-0.7506,0.0,neg,11
0.0,0.45,neu,6
-0.5106,0.14285714285714285,neg,3
0.1027,0.65,neu,13
0.4588,0.5,neu,11
0.0,0.9,neu,4
-0.5563,0.575,neg,10
0.5106,0.6875,pos,19
-0.2732,0.0,neu,7
0.4019,0.396875,neu,10
-0.5859,0.55,neg,9
-0.7795,0.0,neg,8
-0.7184,0.7333333333333334,neg,21
-0.4976,0.4444444444444444,neu,27
-0.5719,0.9,neg,2
-0.6597,0.0,neg,14
-0.5994,0.4,neg,12
-0.7976,0.602020202020202,neg,24
-0.701,0.96,neg,28
0.6249,0.75,pos,9
0.2263,0.8,neu,8
0.0,0.0,neu,7
0.78,0.4,pos,9
-0.5106,0.30000000000000004,neg,3
-0.4939,0.0,neu,8
0.2748,0.43333333333333335,neu,9
-0.839,0.4444444444444445,neg,23
0.3412,0.0,neu,7
-0.836,0.5515151515151514,neg,28
-0.4588,1.0,neu,6
-0.7717,0.4291666666666667,neg,14
-0.2023,0.55,neu,5
0.6681,0.0,pos,13
-0.1027,0.5,neu,10
0.1511,0.0,neu,10
0.0,0.0,neu,3
-0.3818,0.9333333333333333,neu,10
-0.5106,0.0,neg,15
-0.4404,0.0,neu,4
-0.5106,0.0,neg,2
0.5719,0.4,pos,14
-0.743,0.48750000000000004,neg,11
-0.5118,0.6458333333333333,neg,12
-0.4939,0.5888888888888889,neu,17
-0.1027,0.85,neu,9
-0.7906,0.5399999999999999,neg,14
-0.9618,0.42023809523809524,neg,23
-0.1779,0.5,neu,8
0.7351,0.825,pos,26
-0.6249,0.05,neg,16
-0.6808,0.8888888888888888,neg,12
-0.9501,0.3466666666666667,neg,17
-0.8934,0.5466666666666666,neg,19
-0.5106,0.0,neg,5
-0.8271,0.7,neg,9
0.3612,0.4125,neu,15
-0.6597,0.375,neg,19
0.0772,0.11666666666666665,neu,8
-0.6808,0.0,neg,9
0.0,0.75,neu,7
-0.8807,0.7333333333333334,neg,19
-0.2263,0.15000000000000002,neu,17
-0.891,0.9,neg,21
-0.4939,0.0,neu,7
0.0,0.9,neu,22
-0.4404,0.46666666666666673,neu,17
-0.7184,0.6,neg,19
0.5859,0.0,pos,19
-0.296,0.5,neu,26
0.4019,0.5357142857142857,neu,7
0.6124,0.19523809523809524,pos,26
-0.5106,0.0,neg,2
-0.8704,0.5,neg,20
-0.4939,0.4000000000000001,neu,8
-0.4404,0.4,neu,11
0.3612,0.0,neu,15
-0.0516,0.7625,neu,22
-0.7184,0.6,neg,14
-0.1531,0.0,neu,4
0.0,0.9,neu,4
-0.5013,0.41666666666666663,neg,22
-0.6258,0.675,neg,16
-0.908,0.5,neg,14
0.8074,0.3833333333333333,pos,22
0.1027,0.7,neu,8
0.4939,0.5666666666666667,neu,28
-0.6369,0.0,neg,5
-0.5106,0.0,neg,2
0.3412,0.0,neu,5
-0.0772,0.5515151515151515,neu,18
0.2023,0.9,neu,6
-0.4404,0.0,neu,3
-0.4404,0.0,neu,5
0.6486,0.75,pos,16
-0.5106,0.25,neg,5
-0.6486,0.0,neg,22
-0.3612,0.9333333333333332,neu,4
-0.5106,0.0,neg,11
-0.5106,0.0,neg,2
-0.7845,0.3,neg,13
0.0258,0.85,neu,18
-0.6908,0.0,neg,4
0.2263,0.8,neu,10
-0.4019,0.25,neu,12
0.0,0.0,neu,3
-0.6908,0.56875,neg,21
-0.4404,0.5399999999999999,neu,11
-0.8689,0.5,neg,9
0.7351,0.7416666666666667,pos,22
0.2263,0.0,neu,15
0.25,0.25,neu,11
-0.5574,0.4,neg,10
-0.5106,0.0,neg,10
0.296,0.7,neu,11
0.0,0.0,neu,8
-0.1027,0.39999999999999997,neu,10
-0.4767,0.3833333333333333,neu,13
-0.8402,0.6666666666666666,neg,15
-0.6249,0.5,neg,11
-0.2023,0.0,neu,3
0.3875,0.0,neu,12
0.3818,0.36666666666666664,neu,20
-0.7351,0.0,neg,5
-0.9344,0.8,neg,20
-0.8957,0.14285714285714285,neg,15
-0.6705,0.5071428571428571,neg,26
0.6197,0.9,pos,25
-0.8176,0.5119047619047619,neg,18
0.1779,0.8333333333333334,neu,22
-0.4939,0.5666666666666667,neu,20
-0.7579,0.4610714285714286,neg,21
0.7184,0.44999999999999996,pos,11
-0.5994,0.0,neg,11
-0.4404,0.0,neu,12
-0.5106,0.0,neg,11
-0.5106,0.0,neg,5
-0.8442,0.48095238095238096,neg,29
0.0,0.0,neu,7
0.2263,1.0,neu,7
0.5574,0.48,pos,15
0.9501,0.6309523809523808,pos,23
-0.25,0.0,neu,13
-0.8271,0.5,neg,5
-0.4939,0.0,neu,10
-0.3612,0.9,neu,9
-0.2263,0.7,neu,13
-0.2023,0.0,neu,8
-0.5106,0.0,neg,4
-0.4404,0.0,neu,4
-0.4404,0.43333333333333335,neu,9
-0.9852,0.3119047619047619,neg,20
-0.4939,0.0,neu,3
0.6621,0.5280423280423281,pos,28
-0.3182,0.75,neu,23
-0.7717,0.0,neg,8
-0.6486,0.3,neg,7
-0.2263,0.3666666666666667,neu,13
-0.765,0.0,neg,8
0.8658,0.7333333333333333,pos,24
-0.6908,0.225,neg,13
-0.0772,0.3333333333333333,neu,12
0.2023,0.6333333333333333,neu,16
-0.34,0.0,neu,9
-0.6486,0.9,neg,8
-0.836,0.0,neg,7
0.2263,1.0,neu,10
-0.8957,0.5357142857142857,neg,15
-0.7506,0.6499999999999999,neg,18
-0.4019,0.6333333333333333,neu,19
-0.4019,0.4833333333333334,neu,26
-0.7783,0.4444444444444445,neg,15
-0.1531,0.345,neu,9
0.0,0.9,neu,2
0.9337,0.775,pos,9
-0.4019,0.4333333333333333,neu,16
-0.4939,0.0,neu,2
-0.4404,0.41666666666666663,neu,10
-0.5003,0.0,neg,16
-0.5719,0.9444444444444444,neg,5
-0.5106,0.0,neg,4
0.0,0.0,neu,3
0.6486,0.95,pos,6
-0.4939,0.0,neu,14
0.2732,0.9,neu,4
-0.7906,0.6416666666666666,neg,25
0.0,0.9,neu,3
-0.4939,0.0,neu,2
0.7435,0.7708333333333333,pos,12
-0.4404,0.0,neu,7
0.7717,0.6766666666666666,pos,17
-0.4888,0.7000000000000001,neu,17
0.5867,0.375,pos,23
-0.8793,0.4,neg,27
-0.5106,0.0,neg,8
-0.8176,0.25,neg,26
-0.6124,0.9375,neg,24
-0.7845,0.4,neg,9
-0.4404,0.0,neu,5
-0.5106,0.14285714285714285,neg,3
-0.9584,0.2,neg,20
-0.765,0.7,neg,19
-0.5859,0.45,neg,11
0.0516,0.35,neu,25
-0.5994,1.0,neg,8
0.0,0.9333333333333332,neu,23
-0.8519,0.8,neg,7
0.0,0.0,neu,2
0.3182,0.6,neu,6
-0.7269,0.0,neg,6
0.9081,0.51,pos,25
-0.8836,0.4125,neg,28
-0.9118,0.4444444444444445,neg,20
-0.7914,0.47936507936507927,neg,16
-0.5106,0.0,neg,5
0.5106,0.5666666666666668,pos,13
-0.4404,0.0,neu,2
0.5719,0.45,pos,13
-0.2263,0.275,neu,13
0.3612,0.0,neu,6
0.0772,0.0,neu,8
-0.836,0.3333333333333333,neg,29
-0.8834,0.6357142857142857,neg,15
-0.0772,0.6,neu,14
-0.9289,1.0,neg,19
0.0772,0.0,neu,9
-0.5423,0.57,neg,25
-0.5267,0.9,neg,7
-0.3777,0.9,neu,21
0.3182,0.7444444444444445,neu,8
-0.8176,0.0,neg,15
-0.0516,0.9,neu,13
0.34,0.5,neu,12
0.4019,0.0,neu,4
0.0,0.9,neu,14
-0.3182,0.8222222222222223,neu,15
-0.4939,0.1,neu,7
-0.4939,0.4,neu,4
-0.5106,0.1,neg,3
-0.4939,0.0,neu,7
-0.4404,0.0,neu,8
-0.5103,0.625,neg,19
-0.93,0.42500000000000004,neg,22
-0.8271,1.0,neg,18
-0.7964,0.3,neg,19
-0.969,0.5375,neg,24
-0.6908,0.56875,neg,20
-0.8316,0.625,neg,11
0.3612,0.25,neu,20
-0.5574,0.7999999999999999,neg,23
-0.4404,0.0,neu,8
-0.6369,0.6,neg,4
-0.128,0.0,neu,9
-0.296,0.0,neu,4
0.0,0.0,neu,7
-0.2732,0.8333333333333334,neu,17
-0.296,0.0,neu,7
-0.1531,0.3796296296296296,neu,8
0.3818,0.95,neu,15
0.6369,0.4444444444444445,pos,8
-0.5859,0.1,neg,8
-0.9099,0.5416666666666667,neg,22
-0.7783,0.5833333333333333,neg,5
-0.2485,0.45,neu,17
0.296,0.9,neu,5
-0.9628,0.8500000000000001,neg,20
-0.5106,0.0,neg,5
0.5994,1.0,pos,7
-0.9153,0.5,neg,15
-0.7579,0.25,neg,12
-0.9493,0.8333333333333333,neg,18
-0.6597,0.9666666666666667,neg,24
-0.8779,0.06666666666666667,neg,13
-0.4404,0.20833333333333334,neu,11
-0.34,0.125,neu,6
-0.6597,0.37083333333333335,neg,21
-0.836,0.7857142857142857,neg,22
0.1531,0.55,neu,29
-0.4404,0.7,neu,17
-0.7768,0.6583333333333333,neg,14
-0.5106,0.2,neg,12
-0.7579,0.65,neg,8
-0.7096,0.5,neg,18
-0.7814,0.45,neg,16
0.5574,0.6,pos,3
-0.2732,0.5,neu,4
-0.7096,0.0,neg,7
-0.2263,0.6089285714285714,neu,11
-0.3818,0.9333333333333332,neu,19
-0.8062,0.3666666666666667,neg,25
-0.6908,0.3333333333333333,neg,12
0.34,0.6166666666666667,neu,21
0.0258,0.4666666666666667,neu,25
-0.836,0.7678571428571428,neg,8
0.4404,0.5,neu,5
-0.6206,0.5181818181818182,neg,12
0.3412,0.5,neu,7
0.4019,0.5399999999999999,neu,9
0.3412,0.0,neu,18
0.7251,0.7833333333333333,pos,16
0.0,0.5357142857142857,neu,4
-0.7184,0.0,neg,9
-0.4767,0.5625,neu,12
-0.4404,0.0,neu,3
0.128,0.0,neu,13
-0.34,0.9,neu,4
0.1779,0.8333333333333334,neu,16
0.7717,0.6375,pos,22
0.1027,0.0,neu,4
0.4062,0.46333333333333326,neu,27
-0.8779,0.4583333333333333,neg,27
-0.93,0.9,neg,16
-0.4404,0.0,neu,4
-0.3182,0.0,neu,4
0.9118,0.6909090909090909,pos,24
-0.5106,0.5522727272727272,neg,16
-0.4404,0.5666666666666668,neu,19
-0.34,0.0,neu,5
0.0,0.25,neu,9
0.2263,0.3,neu,8
0.4019,0.8666666666666667,neu,9
0.1531,0.552721088435374,neu,23
0.6486,0.5763227513227513,pos,21
-0.7096,0.43839285714285714,neg,21
-0.6369,0.5416666666666666,neg,5
-0.7506,0.5678571428571428,neg,6
-0.8519,0.4291666666666667,neg,20
-0.5574,0.375,neg,12
0.3971,0.4145833333333333,neu,30
-0.0258,0.5,neu,5
-0.6369,0.75,neg,10
0.4404,0.4916666666666667,neu,18
-0.5106,0.5333333333333333,neg,23
-0.1027,0.4333333333333334,neu,16
-0.0314,0.6666666666666666,neu,24
-0.2247,0.9666666666666667,neu,17
-0.0258,1.0,neu,6
-0.3612,1.0,neu,8
-0.4939,0.7357142857142858,neu,12
-0.0516,0.7416666666666667,neu,14
-0.5106,0.0,neg,5
-0.7351,0.0,neg,17
-0.0772,0.5666666666666667,neu,25
-0.7845,0.46388888888888896,neg,24
-0.7003,1.0,neg,16
-0.2023,0.4,neu,19
-0.9628,0.10000000000000002,neg,15
0.0,0.9,neu,4
-0.9349,0.26666666666666666,neg,17
-0.3182,0.3,neu,17
-0.1027,0.1,neu,17
0.0,0.0,neu,4
-0.5106,0.0,neg,4
0.5423,0.0,pos,6
0.3818,0.7,neu,15
0.8198,0.5416666666666666,pos,20
-0.4939,0.0,neu,4
-0.0772,0.95,neu,4
0.0772,0.6083333333333334,neu,9
0.9186,0.6950000000000001,pos,14
0.0258,0.6339285714285714,neu,16
-0.4576,0.35,neu,25
-0.128,1.0,neu,11
-0.7003,0.8333333333333333,neg,8
0.0,1.0,neu,3
-0.4939,0.2,neu,11
-0.5719,0.4875,neg,25
0.079,0.5,neu,19
-0.7906,0.5702922077922078,neg,15
-0.4404,0.0,neu,7
-0.4404,0.9,neu,7
-0.8319,0.49583333333333335,neg,18
-0.4404,0.05,neu,10
0.4416,0.3666666666666667,neu,25
-0.836,0.635,neg,17
-0.9313,0.65,neg,28
0.2023,0.45833333333333337,neu,19
-0.6486,0.43333333333333335,neg,19
-0.5799,0.4840909090909091,neg,17
-0.9584,0.5921666666666666,neg,24
0.1027,0.2839285714285714,neu,19
0.34,0.65,neu,12
-0.4404,0.0,neu,7
-0.7096,0.32417582417582413,neg,26
-0.4767,0.51,neu,22
-0.6623,0.7476190476190477,neg,15
0.0,0.9,neu,5
-0.5106,0.0,neg,4
-0.7351,0.5416666666666666,neg,13
-0.4939,0.0,neu,8
-0.7845,0.75,neg,6
-0.9042,0.425,neg,22
0.2732,0.225,neu,12
0.0772,0.0,neu,3
-0.7269,0.55,neg,18
-0.5106,0.0,neg,4
-0.5994,0.5,neg,9
-0.765,0.22727272727272727,neg,17
-0.5106,0.25,neg,6
-0.5106,0.0,neg,7
-0.9814,0.4464285714285714,neg,23
-0.8625,0.0,neg,8
0.2732,0.9,neu,5
-0.2263,0.0,neu,19
0.6369,0.7,pos,10
0.5637,0.5111111111111111,pos,25
-0.5859,0.6,neg,7
-0.5106,0.0,neg,2
0.3612,0.6000000000000001,neu,15
0.7682,0.44000000000000006,pos,27
-0.8039,0.31666666666666665,neg,11
-0.9476,0.48666666666666664,neg,25
-0.2023,0.39365079365079364,neu,29
-0.6124,0.7,neg,9
-0.1027,0.0,neu,5
-0.5106,0.2,neg,8
0.1027,0.7,neu,23
-0.5859,0.5777777777777778,neg,11
-0.4404,0.0,neu,9
-0.802,0.3666666666666667,neg,11
-0.4939,1.0,neu,3
0.5106,0.1,pos,7
0.5106,0.5,pos,26
-0.2732,0.7,neu,27
0.0,0.0,neu,4
-0.6697,0.5,neg,20
-0.4404,0.5226190476190476,neu,23
0.7845,0.7833333333333334,pos,26
-0.875,0.6416666666666666,neg,26
-0.6808,0.5089285714285714,neg,17
0.0,0.0,neu,21
-0.5967,1.0,neg,10
0.0,0.2,neu,12
-0.1531,0.6666666666666666,neu,25
-0.6486,0.5750000000000001,neg,15
-0.4404,0.15000000000000002,neu,10
0.9403,0.2339285714285714,pos,28
-0.6249,0.6333333333333334,neg,16
0.4215,0.9,neu,10
-0.8126,0.536734693877551,neg,22
0.0,0.0,neu,2
-0.3862,0.7000000000000001,neu,18
-0.9186,0.5271428571428571,neg,14
0.3182,0.8,neu,6
0.4404,0.10317460317460318,neu,15
-0.4019,0.5,neu,9
-0.4939,0.0,neu,3
0.0,0.6000000000000001,neu,12
-0.128,0.65,neu,7
0.3412,0.06666666666666667,neu,15
-0.5106,0.0,neg,5
-0.6705,0.4958333333333333,neg,19
-0.6939,0.7,neg,28
-0.5106,0.0,neg,5
-0.6249,0.0,neg,3
-0.4939,0.0,neu,6
-0.7579,0.22800000000000004,neg,23
0.0,0.0,neu,3
0.7184,0.7333333333333333,pos,19
-0.6124,0.9,neg,15
-0.4939,0.0,neu,4
-0.6124,0.8,neg,10
0.3818,0.575,neu,11
-0.7351,0.42857142857142855,neg,4
-0.8957,0.6,neg,19
0.7589,0.5805555555555555,pos,18
-0.4939,1.0,neu,6
-0.5423,0.9,neg,9
-0.0516,0.5888888888888889,neu,15
-0.5106,0.0,neg,2
-0.296,0.5357142857142857,neu,15
-0.8402,0.7999999999999999,neg,7
-0.2023,0.5666666666666668,neu,25
-0.4939,0.0,neu,7
0.3412,0.0,neu,6
-0.4767,0.0,neu,19
0.0,0.45,neu,4
0.5574,0.65,pos,15
-0.4215,0.0,neu,6
-0.9325,0.525,neg,25
0.0,0.0,neu,2
0.3875,0.0,neu,12
0.7964,0.8,pos,27
-0.9559,0.7666666666666666,neg,25
0.0,0.9,neu,5
-0.9232,0.3333333333333333,neg,25
0.3875,0.4,neu,10
0.4019,0.6071428571428571,neu,13
0.3612,0.55,neu,10
-0.6249,0.0,neg,9
0.3975,0.5285714285714286,neu,9
-0.7351,0.0,neg,8
-0.8126,0.4175,neg,18
0.0772,0.5,neu,7
-0.873,0.6638888888888889,neg,20
-0.5106,0.0,neg,11
-0.7964,0.25,neg,6
-0.5423,0.5365079365079365,neg,26
0.3612,0.6321428571428572,neu,25
-0.1779,0.5,neu,9
-0.0516,0.3662698412698413,neu,17
0.0,0.75,neu,10
0.3612,0.1311965811965812,neu,19
-0.8591,0.2888888888888889,neg,9
0.1513,0.65,neu,12
-0.743,0.6444444444444444,neg,12
-0.7184,0.6000000000000001,neg,8
-0.3612,0.7,neu,19
0.7906,0.5,pos,21
0.7096,0.5,pos,23
-0.4939,0.0,neu,6
0.1027,0.75,neu,18
0.1027,0.6428571428571429,neu,23
-0.5574,0.06666666666666667,neg,10
0.4159,0.48611111111111105,neu,24
0.0,0.0,neu,4
-0.8271,0.0,neg,24
0.1531,0.95,neu,10
0.3818,0.3833333333333333,neu,6
0.0,0.9,neu,3
-0.9042,0.4666666666666666,neg,23
0.0,0.45,neu,16
-0.2023,0.0,neu,4
-0.6808,0.06666666666666667,neg,9
-0.6771,0.5804761904761905,neg,28
-0.5859,0.5,neg,14
-0.91,0.8500000000000001,neg,12
-0.4939,0.0,neu,6
-0.2732,0.53,neu,22
0.5859,0.6,pos,14
0.8834,0.375,pos,23
-0.5463,0.669047619047619,neg,21
-0.4404,0.0,neu,4
0.5719,0.0,pos,20
-0.5106,0.0,neg,2
0.6908,0.0,pos,6
0.1796,0.5416666666666667,neu,27
-0.5267,0.3,neg,12
0.2732,0.6000000000000001,neu,5
0.1027,0.5375,neu,11
0.5773,0.59375,pos,24
0.0094,0.20833333333333334,neu,9
0.9698,0.44375000000000003,pos,29
0.9001,0.5135416666666667,pos,26
-0.6486,0.1,neg,26
-0.2878,1.0,neu,22
0.5106,0.5380952380952381,pos,18
0.4939,0.9,neu,5
0.4767,0.95,neu,11
0.8077,0.36250000000000004,pos,14
-0.5106,0.0,neg,3
-0.8126,0.0,neg,8
-0.7269,0.0,neg,12
-0.0258,0.9,neu,9
-0.7506,0.2833333333333333,neg,21
-0.0258,0.06666666666666667,neu,24
-0.7003,0.0,neg,5
0.4588,1.0,neu,5
0.0772,0.9,neu,14
-0.128,1.0,neu,9
-0.7484,0.7333333333333334,neg,24
-0.5106,0.0,neg,2
-0.296,0.0,neu,14
0.4983,0.85,neu,9
0.0,0.0,neu,2
-0.5859,0.0,neg,6
-0.8126,0.0,neg,10
-0.4404,0.0,neu,5
0.5106,0.6785714285714285,pos,11
0.5106,0.4428571428571428,pos,24
0.2263,0.675,neu,14
0.5719,0.8,pos,8
-0.128,0.9,neu,27
-0.128,0.7,neu,7
0.0,0.71,neu,22
0.3182,0.0,neu,6
-0.2732,0.0,neu,14
0.2732,0.5933333333333333,neu,17
0.2732,0.5386904761904762,neu,13
0.5106,0.6142857142857143,pos,12
-0.5994,0.55,neg,18
-0.7913,0.375,neg,16
-0.8591,0.825,neg,18
-0.9337,0.65,neg,21
-0.8905,0.5416666666666666,neg,15
0.0,0.0,neu,4
0.7096,0.5,pos,23
-0.0258,0.8,neu,11
0.0,0.9,neu,4
-0.886,0.6,neg,15
0.0,0.0,neu,8
-0.5106,0.45454545454545453,neg,13
-0.7351,0.45,neg,16
-0.3818,0.4,neu,21
-0.34,0.0,neu,18
-0.1531,0.0,neu,5
-0.5106,0.0,neg,4
-0.7307,0.2,neg,7
-0.8714,0.5833333333333334,neg,14
-0.872,0.5171428571428571,neg,16
-0.5423,0.4875,neg,16
-0.3612,0.0,neu,2
0.0,0.9,neu,2
-0.6249,0.7,neg,21
0.0,0.0,neu,1
-0.4215,0.5916666666666667,neu,19
-0.7906,0.5625,neg,11
-0.4404,0.0,neu,11
-0.5003,0.3958333333333333,neg,22
-0.5076,0.6000000000000001,neg,14
-0.4215,0.0,neu,6
0.0772,0.2515151515151515,neu,20
-0.0931,0.6129629629629629,neu,24
0.1935,0.7666666666666666,neu,11
-0.5994,0.9,neg,4
-0.5106,0.7,neg,6
0.1779,0.1,neu,10
0.0,0.7,neu,11
0.1027,0.0,neu,6
-0.7845,1.0,neg,12
0.9022,0.7125,pos,32
-0.7003,0.8523809523809525,neg,10
-0.7269,0.0,neg,7
-0.1027,0.25,neu,9
-0.8481,0.0,neg,9
-0.296,0.0,neu,4
-0.6344,0.575,neg,14
0.4767,0.95,neu,11
-0.5106,0.0,neg,7
-0.4588,0.2857142857142857,neu,7
-0.1526,0.611111111111111,neu,15
-0.5106,1.0,neg,9
-0.6908,0.0,neg,15
-0.941,0.44563492063492066,neg,26
0.0,0.0,neu,3
0.6348,0.05,pos,8
0.0772,0.13333333333333333,neu,12
-0.4019,0.6,neu,7
-0.4215,0.8,neu,8
-0.4939,0.7,neu,23
-0.5423,0.5333333333333333,neg,22
-0.9169,0.8555555555555555,neg,18
0.9531,0.6666666666666666,pos,29
0.5106,0.46296296296296297,pos,19
-0.7184,0.2333333333333333,neg,25
-0.4404,0.0,neu,8
-0.4404,0.0,neu,7
0.2732,0.3671428571428571,neu,22
-0.8459,0.1,neg,13
-0.0516,0.55,neu,8
-0.9169,0.621875,neg,23
-0.9001,0.77,neg,25
-0.228,0.44999999999999996,neu,15
-0.6705,0.0,neg,5
-0.7717,0.65,neg,17
-0.5106,0.0,neg,4
-0.872,0.5700000000000001,neg,21
-0.25,0.5452380952380952,neu,11
-0.8402,0.0,neg,5
-0.8225,0.0,neg,8
-0.4939,0.5357142857142857,neu,3
-0.1027,0.35,neu,21
-0.8271,0.0,neg,12
-0.4019,0.9,neu,5
0.4817,0.7166666666666667,neu,13
-0.3976,0.3666666666666667,neu,10
-0.743,0.3875,neg,24
-0.1027,0.2,neu,4
-0.296,0.0,neu,5
-0.5313,0.20000000000000004,neg,15
0.6908,0.95,pos,6
0.743,0.0,pos,7
-0.4015,0.0,neu,7
0.0,0.9,neu,13
0.0,0.0,neu,5
0.0,0.7178571428571429,neu,3
-0.9054,0.5833333333333334,neg,24
-0.1531,0.14285714285714285,neu,6
0.0,0.5399999999999999,neu,4
-0.9188,0.6732142857142858,neg,25
0.2732,0.5383333333333333,neu,20
-0.7783,0.3,neg,8
-0.765,0.8,neg,8
0.0,0.9,neu,3
0.0,0.6111111111111112,neu,18
0.6697,0.5649206349206348,pos,24
0.8218,0.0,pos,10
-0.5106,0.39999999999999997,neg,12
-0.9042,0.6,neg,8
-0.6369,0.38095238095238093,neg,11
-0.6369,0.32083333333333336,neg,19
-0.4005,0.7999999999999999,neu,15
-0.4019,0.3236111111111111,neu,22
-0.7178,0.20000000000000004,neg,13
0.4215,0.0,neu,10
0.25,0.6,neu,9
-0.3612,0.7999999999999999,neu,13
-0.9217,0.3833333333333333,neg,18
-0.4404,0.0,neu,6
-0.4404,0.0,neu,3
-0.2732,0.0,neu,3
-0.7717,0.13798076923076924,neg,22
-0.5719,0.0,neg,8
0.0,0.1,neu,6
0.5759,0.5,pos,10
0.2263,0.2,neu,9
-0.6124,0.38,neg,19
0.7783,0.5194444444444445,pos,19
0.8176,0.8333333333333334,pos,19
-0.6124,0.25,neg,13
0.6597,0.7166666666666667,pos,24
0.3182,0.8888888888888888,neu,8
-0.1027,0.4666666666666667,neu,12
-0.128,0.7,neu,9
-0.7402,0.65,neg,10
-0.7845,0.49375,neg,17
-0.4215,0.9,neu,10
0.128,0.0,neu,11
0.7506,0.975,pos,15
-0.5106,0.4,neg,13
-0.5423,0.3,neg,6
-0.4939,0.0,neu,6
0.1263,0.375,neu,11
0.0,0.6000000000000001,neu,8
-0.34,0.0,neu,4
-0.4404,0.0,neu,7
0.0,0.19999999999999998,neu,14
-0.5574,0.5,neg,10
-0.3818,0.3333333333333333,neu,16
0.0,0.9,neu,4
-0.4404,0.0,neu,6
-0.8316,0.5020833333333333,neg,18
-0.3182,0.5972222222222222,neu,25
-0.0772,0.35357142857142854,neu,18
0.6204,0.4,pos,15
-0.5719,0.35,neg,15
0.0,0.65,neu,6
0.0,0.9,neu,18
-0.5106,0.0,neg,5
0.6705,0.5511904761904761,pos,21
-0.6597,0.705,neg,24
0.0516,0.1,neu,11
0.0,0.25,neu,5
-0.6486,0.75,neg,17
-0.4404,0.5,neu,16
0.0,0.9,neu,3
0.5046,0.9,pos,17
-0.6767,0.7,neg,14
-0.8126,0.7,neg,6
-0.4404,0.0,neu,8
0.296,0.5743055555555555,neu,21
0.7184,0.75,pos,8
-0.4939,0.5119047619047619,neu,10
-0.5267,0.43333333333333335,neg,28
