polaridad,subjetividad,sentimiento,word_count
0.7003,0.4916666666666667,pos,20
-0.5106,0.0,neg,6
-0.1531,0.0,neu,14
0.6402,0.14285714285714285,pos,16
-0.5106,0.0,neg,3
-0.5267,0.6805555555555555,neg,8
0.0,0.65,neu,9
-0.4215,0.30000000000000004,neu,8
0.8074,0.3,pos,10
0.128,0.33333333333333337,neu,13
-0.765,0.9,neg,14
-0.3818,0.05,neu,28
-0.4019,0.1,neu,13
0.2023,0.625,neu,17
0.4019,0.1,neu,14
0.2259,0.775,neu,19
-0.4019,0.0,neu,8
0.25,0.0,neu,8
-0.6051,0.7071428571428571,neg,18
-0.6865,0.6666666666666666,neg,14
0.0,0.4888888888888889,neu,9
-0.5719,0.9,neg,4
0.34,0.3442857142857143,neu,21
0.5719,1.0,pos,3
-0.4939,0.7,neu,12
0.8779,0.45625000000000004,pos,24
-0.25,0.7222222222222222,neu,5
-0.1531,0.8888888888888888,neu,17
0.6808,0.8666666666666666,pos,18
-0.8316,0.6,neg,12
-0.2263,0.0,neu,3
0.3818,0.65,neu,10
0.7559,0.5900000000000001,pos,25
-0.0772,0.6666666666666666,neu,8
-0.8934,0.0,neg,8
-0.4767,1.0,neu,6
-0.6808,1.0,neg,5
0.0,0.9,neu,9
-0.4404,0.0,neu,4
-0.8807,0.7555555555555555,neg,24
-0.5859,0.9,neg,7
-0.7574,0.7555555555555555,neg,16
0.0,0.375,neu,7
0.0258,0.8888888888888888,neu,7
0.0,0.0,neu,2
0.2263,0.9,neu,8
0.7506,0.1,pos,6
-0.4404,0.0,neu,8
-0.5106,0.0,neg,9
-0.6597,0.125,neg,10
-0.5367,0.5,neg,14
0.4019,0.9,neu,8
-0.4404,0.4666666666666666,neu,11
-0.802,0.0,neg,13
-0.3182,0.25,neu,12
-0.5106,0.0,neg,8
-0.4939,0.0,neu,9
-0.1027,0.6772727272727272,neu,12
-0.9371,0.45454545454545453,neg,19
-0.4404,0.0,neu,5
0.8834,0.35,pos,29
-0.8979,0.45892857142857146,neg,31
-0.9246,0.8222222222222223,neg,15
-0.5106,0.0,neg,5
-0.5889,0.6,neg,22
-0.4404,0.0,neu,7
-0.4404,0.8,neu,10
-0.1027,0.0,neu,4
-0.3182,0.125,neu,17
0.6908,0.15000000000000002,pos,18
-0.8271,0.0,neg,20
-0.4939,0.1,neu,8
-0.8779,0.5,neg,18
0.1531,0.0,neu,16
-0.6486,0.15000000000000002,neg,23
-0.7184,0.4,neg,8
-0.7845,0.9,neg,9
-0.0772,0.5,neu,6
-0.0258,0.75,neu,13
-0.7783,0.39345238095238094,neg,19
-0.0258,0.5,neu,8
-0.128,0.7000000000000001,neu,5
-0.25,0.6,neu,20
0.6908,0.4716666666666667,pos,34
-0.4988,0.48148148148148157,neu,31
-0.1531,0.0,neu,12
-0.9042,0.8500000000000001,neg,20
-0.34,0.7777777777777778,neu,19
0.2023,0.6618480725623582,neu,23
-0.4939,0.0,neu,5
-0.5106,0.0,neg,9
-0.5106,0.0,neg,7
-0.5106,0.0,neg,4
0.5859,0.6222222222222222,pos,16
0.1027,0.3,neu,17
-0.5859,0.5916666666666667,neg,19
-0.7269,0.5,neg,9
0.5106,0.8,pos,11
0.6908,0.0,pos,24
-0.4939,0.0,neu,6
-0.5106,0.6666666666666666,neg,16
-0.0772,0.0,neu,4
-0.5106,0.0,neg,4
0.0,0.0,neu,4
-0.6249,0.5,neg,10
-0.7003,0.0,neg,8
0.6486,0.575,pos,16
-0.5106,0.0,neg,3
0.743,0.575,pos,7
-0.4404,0.0,neu,5
-0.4404,0.0,neu,6
0.6348,0.8500000000000001,pos,13
-0.7783,0.06666666666666667,neg,9
0.3412,0.0,neu,3
0.3612,0.65,neu,11
0.6249,0.0,pos,7
0.3182,0.8944444444444444,neu,7
0.2732,0.2333333333333333,neu,11
-0.4234,0.4875,neu,19
-0.4767,0.0,neu,5
-0.2263,0.0,neu,13
-0.5106,0.0,neg,6
-0.4939,0.0,neu,5
-0.9022,1.0,neg,15
-0.6808,0.9,neg,8
-0.7184,0.35,neg,14
0.128,0.35000000000000003,neu,31
0.5277,0.675,pos,22
-0.2732,0.25,neu,11
-0.0854,0.5,neu,19
0.3553,0.5444444444444444,neu,23
-0.7096,0.1875,neg,21
-0.7506,0.5779761904761904,neg,23
-0.1531,0.0,neu,13
0.0609,0.3,neu,17
-0.296,0.7111111111111111,neu,13
-0.4939,0.5511904761904762,neu,24
0.4939,0.0,neu,14
-0.7579,0.775,neg,20
0.5423,0.9111111111111111,pos,25
-0.743,0.0,neg,12
-0.8225,1.0,neg,2
0.0,0.0,neu,7
-0.3612,0.25,neu,3
0.7229,0.6,pos,14
0.919,0.7100000000000001,pos,19
-0.5106,0.5928571428571427,neg,26
-0.8385,0.6666666666666666,neg,18
0.3412,0.6875,neu,12
0.0516,0.0,neu,11
-0.5267,0.4583333333333333,neg,24
-0.25,0.65,neu,4
0.4023,0.0,neu,4
0.2732,0.6000000000000001,neu,13
0.7003,0.5333333333333333,pos,19
0.0258,0.6,neu,8
0.6249,1.0,pos,7
-0.3182,0.0,neu,12
-0.6728,0.0,neg,7
0.128,0.5166666666666667,neu,14
0.4019,0.6,neu,9
-0.5106,0.2,neg,4
-0.4939,0.3,neu,9
-0.3818,0.9,neu,3
-0.8126,0.7851851851851852,neg,22
0.0,0.9,neu,3
-0.765,0.1875,neg,6
-0.7351,0.4333333333333333,neg,19
0.7184,0.43333333333333335,pos,17
0.5659,0.63,pos,21
-0.5106,0.0,neg,2
-0.4404,0.6875,neu,15
0.0,0.0,neu,5
0.3182,0.4,neu,13
-0.4939,0.0,neu,5
-0.6249,0.77,neg,7
0.7717,0.6458333333333333,pos,10
-0.2263,0.8,neu,10
0.3612,1.0,neu,9
-0.4939,0.1,neu,6
0.0258,0.0,neu,5
-0.25,0.0,neu,13
-0.2732,0.0,neu,5
-0.4404,0.0,neu,6
-0.8481,0.46875,neg,16
0.0258,0.6333333333333333,neu,20
-0.2263,0.3368055555555555,neu,29
-0.8393,0.77,neg,22
-0.4404,0.0,neu,5
-0.7506,1.0,neg,9
0.4404,0.6000000000000001,neu,11
0.5859,0.3,pos,11
-0.34,0.0,neu,10
-0.802,0.6,neg,9
-0.5859,0.3125,neg,25
0.5574,0.625,pos,24
-0.0258,0.0,neu,9
0.5267,0.55,pos,19
-0.8658,0.55,neg,23
-0.886,0.84375,neg,6
-0.5267,0.0,neg,15
-0.4404,0.4166666666666667,neu,12
-0.4404,0.375,neu,13
-0.4404,0.0,neu,7
-0.25,0.4,neu,14
0.34,0.7,neu,5
-0.5994,0.43392857142857144,neg,27
-0.9477,0.6333333333333333,neg,21
-0.9517,0.38749999999999996,neg,17
-0.5574,0.0,neg,7
-0.8176,0.5,neg,18
-0.34,1.0,neu,11
-0.5106,0.0,neg,7
-0.4939,0.0,neu,13
0.8658,0.75,pos,8
0.8004,0.6,pos,22
0.1022,0.5,neu,12
-0.7003,0.9,neg,15
-0.6597,0.2,neg,9
-0.3265,0.0,neu,9
-0.5106,0.0,neg,8
-0.7003,0.0,neg,4
0.7009,0.6,pos,11
-0.0772,0.5388888888888889,neu,31
-0.0258,0.8,neu,5
0.4939,0.6055555555555555,neu,15
-0.34,1.0,neu,25
-0.34,0.8666666666666667,neu,20
-0.7269,0.0,neg,17
-0.4404,0.0,neu,3
-0.5267,0.6666666666666666,neg,8
0.3412,0.0,neu,6
-0.0772,0.0,neu,9
-0.4939,0.0,neu,2
0.4939,0.7357142857142858,neu,14
-0.1027,0.5416666666666666,neu,5
-0.7964,0.3458333333333334,neg,22
-0.6908,0.6,neg,4
-0.4404,0.0,neu,2
-0.5106,0.0,neg,4
0.7452,0.06666666666666667,pos,12
0.296,0.0,neu,4
0.8176,0.90625,pos,21
-0.5106,0.07142857142857142,neg,6
0.6369,0.35714285714285715,pos,21
-0.3477,0.7,neu,8
0.25,1.0,neu,8
0.1779,0.0,neu,4
-0.4404,0.0,neu,4
0.3182,0.65,neu,7
-0.7783,0.3333333333333333,neg,8
-0.936,0.5333333333333333,neg,19
-0.0258,0.0,neu,4
0.836,0.4785714285714286,pos,19
0.4215,0.65,neu,12
0.3103,0.0,neu,10
-0.6124,0.4354166666666667,neg,20
-0.4404,0.9,neu,11
-0.8402,0.7272727272727273,neg,25
-0.4404,0.0,neu,9
-0.5223,0.6678571428571429,neg,15
-0.4939,0.0,neu,7
-0.5267,0.55,neg,8
0.6908,0.7333333333333334,pos,15
-0.6571,0.7666666666666666,neg,16
-0.5106,0.0,neg,2
-0.8834,0.5333333333333333,neg,22
0.4023,0.0,neu,2
-0.4404,0.5,neu,5
0.0,0.9,neu,3
-0.1027,0.4166666666666667,neu,11
0.4767,0.6,neu,12
0.1531,0.5,neu,12
0.7579,0.7000000000000001,pos,23
-0.9022,1.0,neg,15
0.5859,0.7000000000000001,pos,25
0.6808,0.6,pos,7
-0.7783,0.5666666666666665,neg,19
-0.1779,0.7,neu,12
-0.6808,0.0,neg,8
0.0772,0.0,neu,19
-0.6705,0.62,neg,30
-0.6249,0.4833333333333333,neg,12
0.7964,0.8333333333333334,pos,8
-0.8957,0.55,neg,18
-0.296,0.0,neu,19
-0.7506,0.75,neg,11
-0.2023,0.7839285714285714,neu,16
0.3412,0.0,neu,7
-0.3182,0.5357142857142857,neu,5
-0.0772,0.18958333333333333,neu,20
-0.765,0.0,neg,5
0.0464,0.7000000000000001,neu,17
-0.6402,0.2,neg,23
0.6705,0.3,pos,26
-0.7845,0.30000000000000004,neg,7
-0.8519,0.18714285714285714,neg,27
0.0,0.0,neu,9
0.0,0.0,neu,2
-0.0772,0.0,neu,6
-0.128,0.8333333333333334,neu,15
-0.4767,1.0,neu,8
-0.5423,0.5833333333333333,neg,11
-0.7096,0.1,neg,12
0.0,0.7,neu,3
0.0,0.0,neu,5
-0.0516,0.06666666666666667,neu,23
0.2023,0.75,neu,8
-0.0772,0.6,neu,6
-0.7096,0.8,neg,21
0.6378,0.5928571428571429,pos,27
-0.7506,0.2,neg,8
-0.7717,0.6499999999999999,neg,13
0.25,0.7777777777777778,neu,23
-0.4588,0.0,neu,10
-0.2263,0.8,neu,10
0.4404,0.6694444444444444,neu,23
0.3818,0.8666666666666666,neu,15
-0.4939,0.0,neu,7
-0.9485,0.5035714285714286,neg,21
0.802,0.7416666666666667,pos,9
-0.5106,0.6,neg,9
-0.5574,0.5583333333333333,neg,9
0.0,0.5083333333333333,neu,13
-0.6908,0.475,neg,22
0.7717,0.775,pos,12
-0.9002,0.5,neg,27
-0.4404,0.7,neu,15
-0.4404,0.0,neu,7
-0.4404,0.26666666666666666,neu,9
-0.4404,0.1,neu,10
-0.5859,0.75,neg,13
0.0,0.9,neu,6
-0.0258,0.6,neu,12
0.8658,0.6,pos,6
-0.2023,0.2556547619047619,neu,25
-0.8074,0.5833333333333334,neg,18
-0.4939,0.4,neu,9
-0.8176,0.2333333333333333,neg,25
-0.0717,0.56,neu,25
-0.2023,0.2642857142857143,neu,16
-0.1027,0.0,neu,3
0.2263,0.0,neu,6
-0.4019,0.5357142857142857,neu,10
0.875,0.7000000000000001,pos,11
-0.5106,0.0,neg,4
-0.1531,0.0,neu,4
-0.6808,0.19999999999999998,neg,22
-0.3182,0.6,neu,18
0.0,0.7178571428571429,neu,4
0.7351,0.6,pos,8
-0.5994,0.6666666666666666,neg,8
0.0516,0.0,neu,4
0.0,0.0,neu,4
0.8225,0.95,pos,5
-0.5859,0.0,neg,5
-0.4939,0.0,neu,4
0.3612,0.3416666666666666,neu,10
-0.3818,0.6875,neu,21
0.6808,0.35,pos,8
0.3182,0.6,neu,7
0.0,0.9,neu,10
-0.4939,0.0,neu,6
-0.7906,0.9,neg,5
0.7783,0.51,pos,15
-0.128,1.0,neu,10
0.5106,0.6,pos,11
-0.1027,0.39642857142857146,neu,17
-0.128,0.44000000000000006,neu,27
0.7269,0.55,pos,14
0.0,0.0,neu,8
-0.9468,0.9666666666666667,neg,8
-0.5719,0.0,neg,5
0.0772,0.0,neu,10
-0.4215,0.85,neu,6
0.875,0.64,pos,20
-0.6298,0.75,neg,17
-0.5106,0.0,neg,3
0.6599,0.5,pos,11
-0.4404,0.3,neu,15
0.0,0.475,neu,23
-0.128,0.3333333333333333,neu,25
-0.0516,0.0,neu,12
-0.4939,0.0,neu,4
-0.8519,0.0,neg,10
-0.5106,0.0,neg,6
-0.4404,0.0,neu,4
0.296,0.2625,neu,11
-0.1531,0.0,neu,5
-0.6808,0.16666666666666666,neg,25
-0.5106,0.375,neg,7
-0.6705,0.0,neg,3
0.3612,0.06666666666666667,neu,14
0.4215,0.3,neu,3
-0.7096,0.0,neg,14
0.3182,0.75,neu,22
-0.4215,0.3,neu,5
-0.5719,0.3833333333333333,neg,16
-0.8402,1.0,neg,20
0.8555,0.62,pos,22
0.4215,0.36666666666666664,neu,18
0.5106,0.21666666666666667,pos,29
-0.8225,0.0,neg,7
-0.5106,0.06666666666666667,neg,19
-0.34,0.2222222222222222,neu,19
-0.0258,0.3833333333333333,neu,16
0.0,0.0,neu,2
-0.9545,0.4431972789115647,neg,27
-0.128,1.0,neu,7
0.5719,0.95,pos,8
-0.4939,0.0,neu,3
0.0,0.5,neu,4
0.3612,0.7,neu,14
-0.4939,0.5,neu,6
-0.7184,0.3678571428571429,neg,6
0.0,0.0,neu,5
-0.5574,0.8500000000000001,neg,6
0.7374,0.6,pos,15
-0.3612,0.55,neu,26
-0.6808,0.0,neg,9
-0.6705,0.10625,neg,6
-0.8481,0.5805555555555556,neg,8
-0.7269,0.4533333333333333,neg,19
0.3612,0.21666666666666667,neu,25
0.7574,0.2,pos,14
-0.7964,0.8,neg,7
0.6711,0.3333333333333333,pos,18
-0.5244,0.6731481481481482,neg,23
0.2023,0.9,neu,14
0.4215,0.7,neu,11
-0.6369,0.0,neg,7
-0.3167,0.9,neu,11
0.25,1.0,neu,5
0.0516,0.4,neu,14
-0.5994,0.4,neg,6
-0.7184,0.0,neg,14
-0.9042,0.0,neg,20
0.0,0.0,neu,7
-0.34,0.25,neu,10
0.3182,0.0,neu,5
-0.7184,0.0,neg,5
-0.0772,0.9,neu,24
-0.7269,0.0,neg,7
-0.128,0.3015151515151515,neu,22
-0.4404,0.0,neu,6
-0.9153,0.375,neg,19
-0.4404,0.0,neu,4
0.25,0.2,neu,7
0.6124,0.5125,pos,15
-0.4939,0.0,neu,10
-0.5106,0.0,neg,2
-0.7964,0.0,neg,6
0.6249,0.775,pos,16
-0.6486,0.3,neg,6
-0.2023,0.0,neu,6
0.8519,0.4166666666666667,pos,23
-0.5106,0.3802083333333333,neg,12
-0.4939,0.1,neu,8
-0.6219,0.7333333333333334,neg,23
0.0,0.5399999999999999,neu,5
-0.296,0.5,neu,10
-0.6908,0.5,neg,9
-0.8561,0.6142857142857143,neg,25
0.4404,0.6000000000000001,neu,4
0.0,0.9,neu,4
0.3182,0.6611111111111111,neu,16
-0.8689,0.4083333333333333,neg,7
-0.4404,0.1,neu,7
-0.6908,0.5,neg,8
0.0,0.9,neu,2
-0.5106,0.0,neg,3
-0.9546,0.43333333333333335,neg,28
-0.7096,0.6666666666666666,neg,11
-0.9646,0.30000000000000004,neg,25
-0.765,0.4,neg,13
-0.5106,0.0,neg,2
-0.5106,0.2,neg,4
-0.1531,0.3833333333333333,neu,5
0.4215,0.3,neu,23
-0.4215,0.8,neu,9
-0.0018,0.65,neu,18
0.6808,0.9,pos,20
0.6705,0.4,pos,13
0.8176,0.25,pos,23
-0.7346,0.9,neg,12
-0.6369,0.6333333333333333,neg,28
-0.91,0.43333333333333335,neg,8
0.6124,0.55,pos,11
0.6486,0.9,pos,19
-0.34,0.0,neu,6
0.6369,0.4166666666666667,pos,26
-0.4404,0.4,neu,8
0.6808,0.5666666666666668,pos,17
0.3818,0.4166666666666667,neu,10
-0.6908,0.35,neg,10
-0.8271,0.85,neg,7
0.7837,0.5833333333333333,pos,21
-0.1779,0.0,neu,10
0.2263,0.47500000000000003,neu,16
0.0,0.0,neu,4
-0.5106,0.2,neg,7
-0.923,0.3365079365079365,neg,11
-0.5106,0.3333333333333333,neg,4
0.6908,0.8,pos,4
0.1425,0.2,neu,8
0.4404,0.5,neu,5
0.5994,0.5,pos,7
-0.5106,0.3444444444444444,neg,10
0.2732,0.8888888888888888,neu,8
0.6486,0.9,pos,19
0.875,0.31111111111111106,pos,28
-0.3818,0.625,neu,20
-0.4404,0.275,neu,12
0.6908,0.7,pos,26
-0.2263,0.49315476190476193,neu,16
-0.3387,0.2,neu,7
-0.5423,0.5,neg,19
-0.4404,0.0,neu,10
0.0,0.0,neu,4
0.0,0.0,neu,4
-0.4404,0.55,neu,9
0.6814,0.75,pos,12
-0.4939,0.0,neu,3
0.765,0.5424242424242424,pos,24
0.6259,0.50625,pos,23
-0.5719,0.0,neg,10
-0.8126,0.7,neg,13
-0.8779,0.5,neg,14
-0.5106,0.0,neg,14
0.7184,0.7999999999999999,pos,16
0.0,0.25,neu,7
-0.1027,0.7083333333333334,neu,21
0.4767,0.0,neu,11
0.4404,0.36944444444444446,neu,28
-0.2716,0.7333333333333334,neu,14
-0.5379,0.3,neg,10
-0.5106,0.0,neg,3
-0.6808,0.2,neg,5
0.6486,0.9,pos,19
-0.6124,0.6666666666666666,neg,30
-0.8689,0.6333333333333333,neg,5
-0.5106,0.0,neg,2
0.3818,0.39166666666666666,neu,9
-0.6705,0.3333333333333333,neg,13
-0.9349,0.5133333333333333,neg,23
0.0,0.5,neu,11
-0.2698,0.6,neu,14
-0.802,0.42619047619047623,neg,27
0.6705,0.49166666666666664,pos,22
-0.4215,0.6666666666666666,neu,11
-0.2263,0.6266666666666667,neu,11
-0.7003,0.75,neg,29
-0.8834,1.0,neg,17
0.128,0.9,neu,7
0.4588,0.30000000000000004,neu,7
0.0772,0.9,neu,9
0.802,0.65,pos,13
-0.296,0.5833333333333334,neu,19
-0.5106,0.0,neg,3
0.0,0.0,neu,4
0.6908,0.9,pos,6
-0.7096,0.0,neg,7
-0.2534,0.5,neu,7
-0.4939,0.1,neu,17
-0.4939,0.0,neu,6
-0.4767,0.15,neu,20
0.6486,0.4022222222222222,pos,14
-0.3612,0.46249999999999997,neu,28
-0.4404,0.0,neu,20
-0.4939,0.0,neu,5
0.5171,0.4444444444444444,pos,22
-0.5106,0.0,neg,3
0.1531,0.0,neu,7
-0.7783,0.5,neg,8
0.8271,0.9500000000000001,pos,23
0.5859,0.30000000000000004,pos,15
-0.4404,0.0,neu,3
0.8442,0.37,pos,19
0.5267,0.6333333333333333,pos,19
-0.1027,0.0,neu,4
-0.0516,0.3499999999999999,neu,15
0.5574,0.5714285714285714,pos,11
-0.5106,0.0,neg,5
-0.3818,0.2,neu,7
-0.5106,0.0,neg,2
0.0,0.9333333333333332,neu,12
0.7096,0.55,pos,17
0.25,1.0,neu,5
-0.4404,0.41190476190476194,neu,12
-0.9217,0.6333333333333334,neg,21
-0.9001,0.44166666666666665,neg,20
0.5106,0.6333333333333333,pos,18
0.5951,0.4666666666666667,pos,23
-0.4767,0.57,neu,24
-0.4067,0.4166666666666667,neu,18
-0.3818,0.4666666666666667,neu,6
-0.4404,0.0,neu,6
-0.4939,0.0,neu,8
-0.1779,0.7833333333333333,neu,6
0.8591,0.3944444444444444,pos,19
-0.296,0.1,neu,6
-0.0258,0.65,neu,18
0.2263,0.4341269841269841,neu,13
-0.4939,0.625,neu,13
-0.9118,0.625,neg,21
0.3489,0.45089285714285715,neu,23
0.0,0.0,neu,5
0.4404,0.43333333333333335,neu,16
-0.6369,0.0,neg,6
0.25,0.4833333333333334,neu,17
0.703,0.1,pos,8
-0.4404,0.0,neu,4
-0.4404,0.0,neu,4
0.5574,0.4,pos,7
-0.0516,0.0,neu,8
-0.6486,0.8,neg,7
-0.7533,0.35119047619047616,neg,22
0.1531,0.6,neu,12
-0.4404,0.0,neu,3
-0.25,0.5305555555555556,neu,25
-0.6735,0.5222222222222223,neg,10
0.25,0.275,neu,14
-0.128,0.0,neu,6
0.6486,0.9,pos,19
-0.5106,0.0,neg,3
0.0,0.0,neu,7
-0.4588,0.2,neu,10
0.65,0.430952380952381,pos,26
-0.3462,0.6,neu,16
-0.4939,0.45454545454545453,neu,7
-0.6705,0.55,neg,8
-0.1027,0.65,neu,6
-0.5106,0.2,neg,13
-0.1531,0.5416666666666666,neu,7
0.0,0.25,neu,5
0.1027,0.0,neu,3
-0.8074,0.7333333333333334,neg,9
-0.4939,0.0,neu,4
0.9495,0.5599999999999999,pos,15
-0.2023,1.0,neu,10
0.7964,0.5333333333333333,pos,21
0.3182,0.39999999999999997,neu,23
0.0,0.9,neu,2
-0.4404,0.6666666666666666,neu,22
-0.7096,0.0,neg,7
0.7003,0.65,pos,18
-0.7269,0.0,neg,22
-0.6142,0.0,neg,5
-0.7717,0.75,neg,11
-0.743,0.0,neg,6
0.4019,0.25,neu,13
-0.1027,0.0,neu,6
0.0,0.9,neu,6
0.6808,0.5666666666666668,pos,17
-0.7906,0.7166666666666667,neg,19
-0.7783,0.7708333333333333,neg,15
-0.4767,0.75,neu,8
0.2723,0.5,neu,7
0.6486,0.9,pos,19
-0.8126,1.0,neg,3
0.3818,0.0,neu,3
-0.296,0.4,neu,24
-0.25,0.75,neu,5
0.0072,0.3,neu,16
0.3182,0.3,neu,18
-0.7184,0.7,neg,7
0.0,0.9,neu,2
-0.1779,0.4833333333333333,neu,25
-0.5106,0.0,neg,3
-0.5574,0.6,neg,23
-0.0772,0.65,neu,20
-0.0258,0.8,neu,3
0.5719,0.8,pos,8
-0.6597,0.0,neg,7
-0.6705,0.0,neg,8
0.0258,0.9,neu,5
-0.2732,0.0,neu,6
-0.5106,0.0,neg,6
0.3612,0.0,neu,3
0.0772,0.0,neu,10
0.6486,0.9,pos,19
0.1531,0.7333333333333334,neu,6
-0.0772,0.65,neu,19
-0.5106,0.0,neg,1
0.6486,0.6,pos,25
0.4215,0.28846153846153844,neu,10
0.0,0.44999999999999996,neu,11
0.6249,0.0,pos,13
0.0,0.5333333333333333,neu,12
-0.8442,0.6299999999999999,neg,12
-0.4404,0.5357142857142857,neu,6
-0.4588,0.0,neu,3
-0.7845,0.0,neg,9
-0.5574,0.8,neg,6
-0.0258,0.1,neu,6
-0.3818,0.0,neu,14
-0.6369,0.9666666666666667,neg,13
0.0,0.95,neu,27
0.0,0.875,neu,4
-0.2023,0.6833333333333333,neu,23
-0.4404,0.0,neu,11
-0.5106,0.0,neg,2
-0.7506,0.6,neg,10
0.2732,0.6000000000000001,neu,4
0.0,0.15000000000000002,neu,16
0.6486,0.9,pos,19
-0.0846,0.2,neu,16
-0.12,0.0,neu,9
0.6908,0.0,pos,15
-0.4767,0.4,neu,11
-0.7003,0.9,neg,17
0.0,0.5,neu,8
-0.1779,0.7,neu,9
0.8032,0.7416666666666667,pos,27
-0.5106,0.2,neg,3
-0.926,0.7555555555555555,neg,25
0.875,0.6166666666666667,pos,24
-0.7845,0.0,neg,6
-0.7579,0.35000000000000003,neg,24
-0.6486,0.23125,neg,25
0.5859,0.1,pos,20
-0.0258,0.0,neu,23
0.0,0.75,neu,4
0.1531,0.6,neu,6
-0.5106,0.0,neg,1
-0.5106,0.0,neg,3
-0.7506,0.0,neg,4
0.8126,0.45,pos,20
0.3612,0.65,neu,6
0.3875,0.0,neu,7
0.5267,0.44166666666666665,pos,22
-0.5106,0.0,neg,11
-0.296,0.7,neu,21
-0.4939,0.22777777777777775,neu,10
-0.7096,0.0,neg,11
0.6234,0.55,pos,11
-0.5106,0.0,neg,4
0.0,0.0,neu,12
-0.5106,0.0,neg,2
0.7506,0.5416666666666666,pos,27
0.9436,0.55,pos,22
-0.0772,1.0,neu,9
-0.4939,0.0,neu,3
0.7342,0.6111111111111112,pos,21
-0.3612,0.45454545454545453,neu,11
-0.4939,0.25,neu,7
0.6808,0.6071428571428571,pos,27
-0.4404,0.4772727272727273,neu,17
-0.128,0.5,neu,14
0.296,0.1,neu,27
0.0,0.0,neu,3
0.0,0.9,neu,5
0.8402,0.3333333333333333,pos,16
-0.4939,0.0,neu,2
-0.296,0.45,neu,10
-0.4082,0.6333333333333333,neu,13
0.4404,0.26999999999999996,neu,15
-0.4767,0.42500000000000004,neu,24
-0.9022,0.0,neg,9
-0.296,0.4166666666666667,neu,21
0.0,0.7178571428571429,neu,20
-0.0516,0.625,neu,26
-0.4215,0.6138888888888888,neu,11
-0.4404,0.5,neu,10
-0.4404,0.15000000000000002,neu,11
-0.5859,0.7,neg,4
-0.4019,0.2,neu,26
-0.4404,0.0,neu,6
-0.4404,0.0,neu,3
-0.6124,0.7,neg,3
0.4404,0.5,neu,10
-0.5106,0.0,neg,12
0.2561,0.596875,neu,23
-0.6597,0.2,neg,13
-0.7506,0.2808333333333333,neg,25
0.5719,0.5666666666666668,pos,7
-0.9022,0.7,neg,19
-0.4588,0.0,neu,4
-0.7269,0.22727272727272727,neg,9
-0.8885,0.2626262626262626,neg,25
-0.5106,0.0,neg,2
-0.128,0.75,neu,3
-0.7902,0.6785714285714285,neg,17
-0.4939,0.4772727272727273,neu,8
-0.4939,0.2,neu,7
-0.5106,0.5,neg,17
-0.4939,0.0,neu,7
0.0258,0.0,neu,19
-0.0772,0.5666666666666667,neu,11
0.0,0.0,neu,5
0.2023,0.0,neu,4
-0.7845,0.8,neg,5
-0.5106,0.0,neg,3
0.7964,0.725,pos,17
0.8074,0.75,pos,12
0.34,0.4166666666666667,neu,20
-0.7845,0.6875,neg,21
-0.6202,0.43333333333333335,neg,21
-0.4939,0.0,neu,4
-0.7269,0.2,neg,5
-0.296,0.48333333333333334,neu,10
0.0,0.65,neu,9
-0.6486,0.7000000000000001,neg,12
-0.4404,0.0,neu,8
0.9292,0.5392857142857143,pos,19
0.3612,0.611111111111111,neu,24
0.25,1.0,neu,5
-0.5106,0.0,neg,4
-0.1531,0.65,neu,9
0.4939,0.2,neu,10
0.0,0.9,neu,4
0.2263,0.3,neu,9
0.6369,0.3,pos,12
-0.3058,0.62,neu,30
-0.6369,0.8,neg,19
0.34,0.45,neu,6
-0.5542,0.7000000000000001,neg,23
-0.902,0.46603535353535347,neg,27
0.6808,0.5666666666666668,pos,17
-0.0757,0.6666666666666666,neu,18
-0.7845,1.0,neg,11
0.6705,0.4944444444444444,pos,13
-0.7783,0.2888888888888889,neg,9
-0.0772,0.4,neu,9
0.2263,0.0,neu,10
0.2263,0.6833333333333335,neu,19
0.4939,0.0,neu,15
-0.7184,0.8,neg,11
-0.7269,0.7999999999999999,neg,11
-0.6705,0.16666666666666666,neg,17
-0.6908,0.4,neg,19
-0.25,0.8777777777777778,neu,11
-0.0772,0.6000000000000001,neu,11
-0.5676,0.95,neg,6
0.4019,0.5357142857142857,neu,16
0.8402,0.30424242424242426,pos,27
-0.2584,0.8333333333333334,neu,7
0.9201,0.8916666666666666,pos,19
-0.7096,0.0,neg,8
0.6705,0.4444444444444444,pos,7
-0.4215,0.3,neu,12
-0.4877,0.48125,neu,24
0.4031,0.0,neu,9
-0.8402,0.6166666666666667,neg,23
0.0772,0.9,neu,6
-0.7506,0.3599206349206349,neg,30
0.8625,0.4625,pos,12
-0.9136,0.5,neg,20
0.926,0.7916666666666666,pos,18
-0.8669,0.0,neg,25
-0.2023,0.0,neu,6
-0.128,0.0,neu,3
0.25,0.3333333333333333,neu,9
-0.6908,0.0,neg,5
-0.6808,0.0,neg,18
-0.2732,0.0,neu,15
-0.4404,0.5,neu,5
-0.7758,0.5722222222222222,neg,19
0.2263,0.5,neu,16
-0.7351,0.5166666666666667,neg,22
0.34,0.475,neu,21
-0.4215,0.2,neu,7
-0.4939,0.85,neu,20
0.6249,0.55,pos,9
-0.5106,0.0,neg,3
0.8448,0.21931818181818183,pos,30
0.9118,0.90625,pos,19
-0.5106,0.0,neg,5
